address,txn_cnt,iter,label
0xdc92cff564547691c1649d4ee44878979e47bf41,3,0,phish_start
0xa2922ae30ff11c0fef6e250b3892a451bdd533f1,57,0,phish_start
0x7fe5aa3f065516a9ebb73832d4eb52ae91643f03,4,0,phish_start
0x387ba35be8c8cbf2f4d3ddb571cb80069bf100e2,15,0,phish_start
0x0084515449b037205a33d6d3940a5684126aa4b5,11,0,phish_start
0x26a022e559ec404c142ec873f1cde696ac97915b,3,0,phish_start
0xdd0385e83fc3cbefc00c47716774d71ee583805a,2,0,phish_start
0x4a232983530cc4b1d845cf83c0d98f07f5884890,2,0,phish_start
0x07920356975798037f26a934db461c7aafc8aa05,15,0,phish_start
0xdcbd1172ae45b97e1c807d93707e74463295349c,5,0,phish_start
0x813ca840322e3795702300bb3ebaf7aee9af9536,12,0,phish_start
0xfbca19b37ed5af4cfc2322968e109e27692f8e01,2,1,
0x370eb7ccf1470aa3ec7aa56e0f5870d532da31ea,2,1,
0x373a17eaf2d720f5011dccc7f7aab97b451a38b7,2,1,
0xa019ae3d0c21743d8f6cc586ca5aec8557afee9c,5,1,
0xfeb1f28ab47b7f8a2b9d9b20f4b90fe6486b2309,3,1,
0x1f965d094abc3c99fb2063764c8ac6a54b7046f8,2,1,
0x8354c02f1a69d22b44a74b7bb4dcee50eec8869c,2,1,
0x04e2378f701efacb8ec0fdeba17ea5be093dad8a,2,1,
0xce365d8287b3128dd62db3839f33fac3ecfcbe2b,2,1,
0xc469d1c94887bdd02ee3c7bf9cc80b1d41f3ccbc,2,1,
0xf193f4ae72f2a663b9a2862c77952b23a4e8cd5c,4,1,
0xad5a3e75407bebe845dc81a211e7f007aeea8d0b,2,1,
0x1f7b49a0a0879e3da5ea9170100230c4a1304981,2,1,
0x573970345dbe436532d404f8898b9452f5d806ea,2,1,
0x28ed2590886a0c07a9115861389fdd7ad01a5fa9,3,1,
0x38acf35ab60b8956c81bdbe9fe39c2a188c46c21,2,2,
0x0cbc569253e2419856e4a777cf406d35444d8e50,3,2,phish_extra
0x564463969bd683e7d96603f5fe9038523a4d547d,2,2,
0xd44c13f838462ef1bd983e9ca5d5b9e158138746,3,2,phish_extra
0xe9e8c7e0dac82ec05d6253962ee185ab0d587946,4,2,
0xf2897af9b28caf0db1da805aa6cccf62bce41ed3,2,2,
0x240f56f3325d0fd601c00a0161fe18cecefd222a,2,2,
0x5e5720a3de83d46b537048471d36a771a7d41e07,2,2,
0x670f5c9096e9fc7fc5d8fe1646463a21cdf2c8ba,2,3,
0x5494886be5257d9c3b7b427a9c0f216af5d54092,2,3,
0x05826b2cb2229c585a4bb2527e1415519d9dc2d4,2,3,
0x47641898a9a12d9c986f80d5693196047d48e640,2,3,
0xdceb795c8353fbfb75793917bccb5b9b4a33b5cb,3,3,
